학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000008246,장충중학교,중학교,1933-04-14,사립,본교,운영,서울특별시 중구 신당동 432-460,서울특별시 중구 동호로15길 93,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.55316618,127.0062084,2021-03-25
B000008289,한산중학교,중학교,1990-03-01,공립,본교,운영,서울특별시 강동구 둔촌동 161-1,서울특별시 강동구 풍성로 251,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.52844976,127.1401145,2021-03-25
B000002001,서울영등포초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 영등포구 문래동1가 35-2,서울특별시 영등포구 경인로 756,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.51287942,126.898215,2021-03-25
B000002197,서울양목초등학교,초등학교,1980-04-17,공립,본교,운영,서울특별시 양천구 신정동 1001,서울특별시 양천구 목동로11길 30,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.52375478,126.86169640000001,2021-03-25
B000011334,서울금융고등학교,고등학교,1984-12-17,공립,본교,운영,서울특별시 양천구 신월동 43-8,서울특별시 양천구 가로공원로61길 19,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.5373982,126.8257662,2021-03-25
B000022815,환일고등학교,고등학교,1947-06-24,사립,본교,운영,서울특별시 마포구 아현동 393-1,서울특별시 중구 환일길 47,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.55386803,126.96187009999998,2021-03-25
B000012094,광문고등학교,고등학교,1985-03-01,사립,본교,운영,서울특별시 강동구 고덕동 295,서울특별시 강동구 동남로 968,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.55999167,127.1582119,2021-03-25
B000011934,성수고등학교,고등학교,2009-03-01,공립,본교,운영,서울특별시 성동구 성수동1가 685-143,서울특별시 성동구 서울숲길 18,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2020-09-22,37.54760601,127.03801909999999,2021-03-25
B000008306,신화중학교,중학교,1970-03-03,공립,본교,운영,서울특별시 양천구 신월동 17-7,서울특별시 양천구 남부순환로29길 35,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.54061681,126.83017120000001,2021-03-25
B000011967,상계고등학교,고등학교,1988-04-28,공립,본교,운영,서울특별시 노원구 상계동 738,서울특별시 노원구 노해로 432,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.65236877,127.05604270000002,2021-03-25
B000002173,서울명원초등학교,초등학교,1987-04-22,공립,본교,운영,서울특별시 강동구 명일동 39,서울특별시 강동구 명일로 364,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.55093358,127.1504189,2021-03-25
B000002039,한신초등학교,초등학교,1969-05-06,사립,본교,운영,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.65314239,127.0327077,2021-03-25
B000002246,서울등서초등학교,초등학교,1984-11-02,공립,본교,운영,서울특별시 강서구 화곡동 산212,서울특별시 강서구 화곡로58길 86,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.55161611,126.85497190000001,2021-03-25
B000008132,연희중학교,중학교,1972-01-03,공립,본교,운영,서울특별시 서대문구 남가좌동 368-1,서울특별시 서대문구 증가로 170,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.57907672,126.9190251,2021-03-25
B000002060,서울상천초등학교,초등학교,1989-09-30,공립,본교,운영,서울특별시 노원구 상계동 768,서울특별시 노원구 덕릉로 443,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.64598135,127.0578888,2021-03-25
B000002403,서울석관초등학교,초등학교,1971-12-03,공립,본교,운영,서울특별시 성북구 석관동 205,서울특별시 성북구 돌곶이로22길 21,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2020-09-22,37.61088587,127.0587469,2021-03-25
B000008316,영도중학교,중학교,1952-08-31,사립,본교,운영,서울특별시 양천구 목동 735,서울특별시 양천구 목동중앙남로 27,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.53587117,126.86591170000001,2021-03-25
B000025623,신길중학교,중학교,2021-03-01,공립,본교,운영,서울특별시 영등포구 신길동 4948,서울특별시 영등포구 신길로28길 43,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-03-22,37.50201923,126.91565130000001,2021-03-25
B000025385,강빛중학교,중학교,2021-03-01,공립,본교,운영,서울특별시 강동구 강일동 121-3,서울특별시 강동구 아리수로93다길 1,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-03-22,37.57457281,127.172071,2021-03-25
B000008290,성내중학교,중학교,1985-04-06,공립,본교,운영,서울특별시 강동구 성내동 530,서울특별시 강동구 성안로7길 36,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.5287623,127.1295963,2021-03-25
B000008240,금호여자중학교,중학교,1968-08-06,공립,본교,운영,서울특별시 중구 신당동 36-235,서울특별시 중구 청구로 6,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.55827803,127.02019309999999,2021-03-25
B000013480,장훈고등학교,고등학교,1964-01-13,사립,본교,운영,서울특별시 영등포구 신길동 177-1,서울특별시 영등포구 영등포로64길 26,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.51348139,126.9154947,2021-03-25
B000002352,서울금호초등학교,초등학교,1958-04-01,공립,본교,운영,서울특별시 성동구 금호동2가 511,서울특별시 성동구 무수막길 69,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2020-09-22,37.55259823,127.0199193,2021-03-25
B000008104,용마중학교,중학교,2000-06-05,공립,본교,운영,서울특별시 중랑구 면목동 378-2,서울특별시 중랑구 면목로28길 18,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-22,37.57412795,127.0860548,2021-03-25
B000002165,서울고덕초등학교,초등학교,1984-05-11,공립,본교,운영,서울특별시 강동구 고덕동 158,서울특별시 강동구 아리수로82길 42,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.56073087,127.1665805,2021-03-25
B000001896,서울연광초등학교,초등학교,2004-03-01,공립,본교,운영,서울특별시 은평구 불광동 400-6,서울특별시 은평구 연서로35길 37,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.62400172,126.92442690000001,2021-03-25
B000025890,대일관광고등학교,고등학교,1980-09-26,사립,본교,운영,서울특별시 양천구 신정동 1318-3,서울특별시 양천구 신정이펜1로 11,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.51111956,126.83520490000001,2021-03-25
B000011361,상일미디어고등학교,고등학교,1983-10-06,사립,본교,운영,서울특별시 강동구 상일동 189,서울특별시 강동구 천호대로219길 61,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.54938237,127.17037340000002,2021-03-25
B000008425,신양중학교,중학교,1984-05-09,공립,본교,운영,서울특별시 광진구 자양동 57-8,서울특별시 광진구 자양강변길 73,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2020-09-22,37.53326061,127.0634311,2021-03-25
B000012089,둔촌고등학교,고등학교,1997-03-01,공립,본교,운영,서울특별시 강동구 둔촌동 79-3,서울특별시 강동구 명일로 140,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.53110499,127.14423219999999,2021-03-25
B000002301,서울일원초등학교,초등학교,1984-10-10,공립,본교,운영,서울특별시 강남구 일원동 691,서울특별시 강남구 영동대로4길 20,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.48947305,127.0763669,2021-03-25
B000002201,서울정목초등학교,초등학교,1981-09-21,공립,본교,운영,서울특별시 양천구 목동 757-2,서울특별시 양천구 목동중앙로3길 30-10,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.53712155,126.870245,2021-03-25
B000012022,한광고등학교,고등학교,1987-01-19,사립,본교,운영,서울특별시 강서구 화곡동 488-2,서울특별시 강서구 등촌로13길 110,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.53879944,126.857922,2021-03-25
B000002033,서울창동초등학교,초등학교,1930-04-01,공립,본교,운영,서울특별시 도봉구 창동 266,서울특별시 도봉구 해등로16길 81,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.65512011,127.04476170000001,2021-03-25
B000022796,도선고등학교,고등학교,2017-03-01,공립,본교,운영,서울특별시 성동구 하왕십리동 1070-4,서울특별시 성동구 마장로 156,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2020-09-22,37.56665603,127.02702849999999,2021-03-25
B000001983,서울정심초등학교,초등학교,1983-03-01,공립,본교,운영,서울특별시 금천구 독산동 182-44,서울특별시 금천구 독산로78다길 89,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.47155648,126.9083606,2021-03-25
B000027509,해누리중학교,중학교,2019-03-01,공립,본교,운영,서울특별시 송파구 가락동 479-1,서울특별시 송파구 송파대로37길 95,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.49824464,127.1021919,2021-03-25
B000002170,서울천동초등학교,초등학교,1983-03-01,공립,본교,운영,서울특별시 강동구 길동 371-1,서울특별시 강동구 성안로 200,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.54058516,127.1375686,2021-03-25
B000002030,서울월천초등학교,초등학교,1989-05-11,공립,본교,운영,서울특별시 도봉구 창동 29,서울특별시 도봉구 노해로70길 96,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.64783561,127.0519604,2021-03-25
B000008297,상일여자중학교,중학교,1979-03-05,사립,본교,운영,서울특별시 강동구 상일동 189,서울특별시 강동구 천호대로219길 61,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.54964937,127.17038600000001,2021-03-25
B000002012,서울우신초등학교,초등학교,1915-03-05,공립,본교,운영,서울특별시 영등포구 신길동 210,서울특별시 영등포구 신길로 190,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.50942729,126.91178500000001,2021-03-25
B000026884,내곡중학교,중학교,2018-03-01,공립,본교,운영,서울특별시 서초구 신원동 324,서울특별시 서초구 청계산로7길 9-20,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.45198176,127.054783,2021-03-25
B000001843,서울이문초등학교,초등학교,1967-09-06,공립,본교,운영,서울특별시 동대문구 이문동 358-34,서울특별시 동대문구 신이문로 16,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-22,37.60219787,127.0643592,2021-03-25
B000002271,서울양재초등학교,초등학교,1984-10-24,공립,본교,운영,서울특별시 서초구 양재동 101,서울특별시 서초구 바우뫼로18길 14,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.47381019,127.03188610000001,2021-03-25
B000024775,서울금나래초등학교,초등학교,2017-03-01,공립,본교,운영,서울특별시 금천구 독산동 1153,서울특별시 금천구 시흥대로79길 37,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.45807082,126.89624170000002,2021-03-25
B000022754,서울세명초등학교,초등학교,2012-09-01,공립,본교,운영,서울특별시 강남구 세곡동 529,서울특별시 강남구 자곡로 55,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.46860541,127.09105729999999,2021-03-25
